demand_electricity,pv,import,export_pv
-1.5688065567592275,0.0,1.5688065567592275,0.0
-1.4838065567637386,0.0,1.4838065567637386,0.0
-1.3364732234294934,0.0,1.3364732234294934,0.0
-1.4301398900934146,0.0,1.4301398900934146,0.0
-1.4104732234263793,0.0,1.4104732234263793,0.0
-1.5604732234314724,0.0,1.5604732234314724,0.0
-1.966473223426874,0.0,1.966473223426874,0.0
-2.0644732234250114,0.32546021025,1.7390130131750114,0.0
-3.243806556762138,2.7298997459999996,0.5139068107621383,0.0
-4.503806556760537,2.38526399475,2.1185425620105374,0.0
-3.893473223430192,2.81341730775,1.0800559156801919,0.0
-5.0124732234289695,5.0124732234289695,0.0,6.373933040321031
-2.932139890093822,2.932139890093822,0.0,4.764363312406178
-4.708473223425244,2.9439935682500002,1.764479655175244,0.0
-3.1894732234322873,0.6448323805,2.5446408429322873,0.0
-5.502473223423294,0.0,5.502473223423294,0.0
-4.4891398900945205,0.0,4.4891398900945205,0.0
-5.380139890094142,0.0,5.380139890094142,0.0
-5.051806556759402,0.0,5.051806556759402,0.0
-5.331473223428475,0.0,5.331473223428475,0.0
-3.9341398900942295,0.0,3.9341398900942295,0.0
-3.487139890094113,0.0,3.487139890094113,0.0
-4.0001398900967615,0.0,4.0001398900967615,0.0
-4.0781398900981,0.0,4.0781398900981,0.0
-2.4138065567603917,0.0,2.4138065567603917,0.0
-1.5601398900871573,0.0,1.5601398900871573,0.0
-1.4188065567686863,0.0,1.4188065567686863,0.0
-1.617473223424895,0.0,1.617473223424895,0.0
-1.4548065567651065,0.0,1.4548065567651065,0.0
-1.790473223427398,0.0,1.790473223427398,0.0
-2.1881398900986824,0.0,2.1881398900986824,0.0
-2.266139890089107,0.21892632300000003,2.0472135670891074,0.0
-3.451473223431094,2.7764048567499997,0.6750683666810944,0.0
-2.41547322342376,1.2809537527500001,1.1345194706737598,0.0
-4.1951398900928325,1.0817743195,3.1133655705928325,0.0
-3.8448065567608865,3.8448065567608865,0.0,6.3680221829891135
-3.746473223429348,3.746473223429348,0.0,4.597157185320652
-3.85113989009551,3.85113989009551,0.0,1.0264533216544898
-2.67413989009583,0.2671491095,2.40699078059583,0.0
-2.9014732234281837,0.0,2.9014732234281837,0.0
-2.4728065567578597,0.0,2.4728065567578597,0.0
-4.066806556762458,0.0,4.066806556762458,0.0
-4.236473223423673,0.0,4.236473223423673,0.0
-4.889139890099614,0.0,4.889139890099614,0.0
-5.007806556757714,0.0,5.007806556757714,0.0
-4.336473223433131,0.0,4.336473223433131,0.0
-3.3994732234277762,0.0,3.3994732234277762,0.0
-2.112139890094113,0.0,2.112139890094113,0.0
-1.7281398900922795,0.0,1.7281398900922795,0.0
-1.5454732234320545,0.0,1.5454732234320545,0.0
-1.5944732234274852,0.0,1.5944732234274852,0.0
-1.471806556761294,0.0,1.471806556761294,0.0
-1.596806556761294,0.0,1.596806556761294,0.0
-1.6494732234205003,0.0,1.6494732234205003,0.0
-2.491139890098566,0.0,2.491139890098566,0.0
-2.1061398900965287,0.6370578724999999,1.469082017596529,0.0
-3.2458065567589074,1.7805335135,1.4652730432589074,0.0
-3.3311398900914355,3.3311398900914355,0.0,0.385624029658564
-3.3281398900981003,3.3281398900981003,0.0,0.8055400536518995
-4.564473223428649,4.564473223428649,0.0,3.3161716203213514
-5.633806556761556,5.633806556761556,0.0,0.6811673357384436
-2.840139890093269,1.9914389687500003,0.8487009213432688,0.0
-2.553139890100283,0.67876859225,1.8743712978502831,0.0
-2.6604732234227413,0.0,2.6604732234227413,0.0
-3.039139890093793,0.0,3.039139890093793,0.0
-6.030139890095597,0.0,6.030139890095597,0.0
-6.247806556759315,0.0,6.247806556759315,0.0
-6.673806556766067,0.0,6.673806556766067,0.0
-5.870139890092105,0.0,5.870139890092105,0.0
-4.108806556763739,0.0,4.108806556763739,0.0
-3.142473223422712,0.0,3.142473223422712,0.0
-2.668473223428009,0.0,2.668473223428009,0.0
-1.6511398900911445,0.0,1.6511398900911445,0.0
-1.5288065567619924,0.0,1.5288065567619924,0.0
-1.5028065567676094,0.0,1.5028065567676094,0.0
-1.5674732234292605,0.0,1.5674732234292605,0.0
-1.6578065567628073,0.0,1.6578065567628073,0.0
-1.65747322342213,0.0,1.65747322342213,0.0
-2.279806556758558,0.0,2.279806556758558,0.0
-3.9974732234295516,0.676530113,3.3209431104295515,0.0
-3.160473223433655,2.6045698087499995,0.5559034146836557,0.0
-3.3791398900903005,3.3791398900903005,0.0,0.37223982065969974
-4.489473223424284,3.09646368675,1.3930095366742838,0.0
-8.426473223433277,4.5121654235,3.914307799933277,0.0
-4.330473223424633,4.330473223424633,0.0,1.983939851825367
-2.9588065567622834,2.9588065567622834,0.0,1.3912416859877164
-2.5948065567681624,0.665449071,1.9293574857681626,0.0
-2.508806556757918,0.0,2.508806556757918,0.0
-2.881139890090708,0.0,2.881139890090708,0.0
-3.272806556764408,0.0,3.272806556764408,0.0
-6.322806556760042,0.0,6.322806556760042,0.0
-4.997473223425914,0.0,4.997473223425914,0.0
-3.6884732234320836,0.0,3.6884732234320836,0.0
-4.159139890089136,0.0,4.159139890089136,0.0
-3.9078065567628073,0.0,3.9078065567628073,0.0
-2.6831398900940258,0.0,2.6831398900940258,0.0
-1.5504732234294352,0.0,1.5504732234294352,0.0
-1.4584732234252442,0.0,1.4584732234252442,0.0
-1.4631398900964996,0.0,1.4631398900964996,0.0
-1.5908065567637095,0.0,1.5908065567637095,0.0
-1.525473223424342,0.0,1.525473223424342,0.0
-1.7884732234306284,0.0,1.7884732234306284,0.0
-2.3531398900959175,0.0,2.3531398900959175,0.0
-2.059806556761032,0.5808268917499999,1.478979665011032,0.0
-3.305806556752941,1.67122282075,1.6345837360029412,0.0
-3.3464732234315306,3.3464732234315306,0.0,0.01697990456846954
-3.122806556766591,3.122806556766591,0.0,0.9662410684834084
-4.271473223423527,4.271473223423527,0.0,5.450928253826472
-4.32313989010072,3.8224815265,0.5006583636007198,0.0
-3.8424732234270778,2.0175639312499998,1.824909292177078,0.0
-2.291806556753727,0.7019002882500001,1.5899062685037268,0.0
-2.5231398900978093,0.0,2.5231398900978093,0.0
-3.055806556760217,0.0,3.055806556760217,0.0
-5.14780655676077,0.0,5.14780655676077,0.0
-5.679806556760013,0.0,5.679806556760013,0.0
-4.341806556767551,0.0,4.341806556767551,0.0
-4.335806556759053,0.0,4.335806556759053,0.0
-4.347473223424458,0.0,4.347473223424458,0.0
-3.462473223433335,0.0,3.462473223433335,0.0
-2.945806556759635,0.0,2.945806556759635,0.0
-1.5881398900964996,0.0,1.5881398900964996,0.0
-1.5234732234239345,0.0,1.5234732234239345,0.0
-1.5894732234301046,0.0,1.5894732234301046,0.0
-1.6704732234284165,0.0,1.6704732234284165,0.0
-1.6428065567597514,0.0,1.6428065567597514,0.0
-1.7524732234232943,0.0,1.7524732234232943,0.0
-2.3598065567675803,0.0,2.3598065567675803,0.0
-2.3051398900934146,0.29912670025,2.0060131898434146,0.0
-4.452139890094259,2.79757697975,1.6545629103442585,0.0
-2.919473223428213,2.39289034775,0.5265828756782129,0.0
-3.170167710803071,2.44185087475,0.7283168360530707,0.0
-7.097727772055805,7.097727772055805,0.0,3.155145568444196
-5.328000000001339,5.328000000001339,0.0,3.5854428092486614
-5.917666666664445,5.432830522,0.48483614466444536,0.0
-3.28866666666363,0.31476776275,2.9738989039136303,0.0
-3.255333333338058,0.0,3.255333333338058,0.0
-3.159333333329414,0.0,3.159333333329414,0.0
-4.041333333338116,0.0,4.041333333338116,0.0
-5.124666666662961,0.0,5.124666666662961,0.0
-5.32300000000032,0.0,5.32300000000032,0.0
-4.682333333337738,0.0,4.682333333337738,0.0
-4.623999999999796,0.0,4.623999999999796,0.0
-3.1736666666620295,0.0,3.1736666666620295,0.0
-2.627999999996973,0.0,2.627999999996973,0.0
-1.615333333335002,0.0,1.615333333335002,0.0
-1.2386666666679957,0.0,1.2386666666679957,0.0
-1.0360000000073342,0.0,1.0360000000073342,0.0
-1.170333333328017,0.0,1.170333333328017,0.0
-0.8800000000010186,0.0,0.8800000000010186,0.0
-1.4609999999993306,0.0,1.4609999999993306,0.0
-1.791333333334478,0.0,1.791333333334478,0.0
-1.9003333333312185,0.299701619,1.6006317143312185,0.0
-2.0820000000021537,2.0820000000021537,0.0,0.4466416802478461
-3.0969999999979336,1.6496353877499998,1.4473646122479338,0.0
-3.368333333335613,2.24739719925,1.1209361340856132,0.0
-5.244000000002416,5.244000000002416,0.0,4.3646828162475835
-5.249999999996362,5.249999999996362,0.0,4.652960802003639
-3.4213333333354967,3.4213333333354967,0.0,2.021367316414503
-2.7289999999957217,0.7703839255,1.9586160744957217,0.0
-4.550666666666075,0.0,4.550666666666075,0.0
-3.0156666666698584,0.0,3.0156666666698584,0.0
-4.4650000000001455,0.0,4.4650000000001455,0.0
-6.371333333332586,0.0,6.371333333332586,0.0
-7.853999999995722,0.0,7.853999999995722,0.0
-4.483000000000175,0.0,4.483000000000175,0.0
-5.158000000003085,0.0,5.158000000003085,0.0
-4.17500000000291,0.0,4.17500000000291,0.0
-2.79399999999805,0.0,2.79399999999805,0.0
-1.7090000000025611,0.0,1.7090000000025611,0.0
-1.4699999999938882,0.0,1.4699999999938882,0.0
-1.1660000000047148,0.0,1.1660000000047148,0.0
-1.1229999999995925,0.0,1.1229999999995925,0.0
-1.120999999999185,0.0,1.120999999999185,0.0
-1.1326666666682286,0.0,1.1326666666682286,0.0
-2.005666666664183,0.0,2.005666666664183,0.0
-2.133333333338669,0.0698134325,2.063519900838669,0.0
-2.53266666665877,0.5790789305,1.9535877361587697,0.0
-4.909666666666453,0.7608978999999999,4.1487687666664534,0.0
-4.72899999999936,1.3569620277499999,3.37203797224936,0.0
-4.340666666670586,2.639438921,1.701227745670586,0.0
-5.103000000002794,2.5892160122499996,2.5137839877527943,0.0
-3.333666666665522,1.1311591707500002,2.2025074959155218,0.0
-2.0516666666662786,0.10749525849999998,1.9441714081662786,0.0
-2.1149999999979627,0.0,2.1149999999979627,0.0
-2.9623333333365736,0.0,2.9623333333365736,0.0
-3.449333333330287,0.0,3.449333333330287,0.0
-6.599999999998545,0.0,6.599999999998545,0.0
-4.65933333333669,0.0,4.65933333333669,0.0
-3.370666666669422,0.0,3.370666666669422,0.0
-4.358333333337214,0.0,4.358333333337214,0.0
-3.4029999999911524,0.0,3.4029999999911524,0.0
-2.451666666667734,0.0,2.451666666667734,0.0
-2.0706666666665114,0.0,2.0706666666665114,0.0
-1.3000000000029104,0.0,1.3000000000029104,0.0
-1.1830000000009022,0.0,1.1830000000009022,0.0
-1.0113333333320043,0.0,1.0113333333320043,0.0
-1.2503333333261253,0.0,1.2503333333261253,0.0
-1.3623333333416667,0.0,1.3623333333416667,0.0
-2.260999999994965,0.0,2.260999999994965,0.0
-1.9233333333359042,0.267628025,1.6557053083359041,0.0
-3.6366666666654055,2.917587855,0.7190788116654057,0.0
-3.3686666666726524,1.2544181807500001,2.1142484859226522,0.0
-3.8373333333256596,1.5113709537499997,2.32596237957566,0.0
-5.27900000000227,5.27900000000227,0.0,5.527979496247729
-2.9953333333287446,2.9953333333287446,0.0,6.442491067921255
-6.056666666670935,5.80908415675,0.24758250992093522,0.0
-3.3246666666673264,0.96805336775,2.3566132989173263,0.0
-2.6530000000020664,0.0,2.6530000000020664,0.0
-3.3099999999940337,0.0,3.3099999999940337,0.0
-3.9513333333379705,0.0,3.9513333333379705,0.0
-6.034333333329414,0.0,6.034333333329414,0.0
-5.259333333335235,0.0,5.259333333335235,0.0
-4.238666666667996,0.0,4.238666666667996,0.0
-4.069999999996071,0.0,4.069999999996071,0.0
-2.9413333333359333,0.0,2.9413333333359333,0.0
-2.244666666669218,0.0,2.244666666669218,0.0
-1.7259999999987485,0.0,1.7259999999987485,0.0
-1.4060000000026776,0.0,1.4060000000026776,0.0
-1.0986666666649398,0.0,1.0986666666649398,0.0
-1.1823333333340997,0.0,1.1823333333340997,0.0
-1.0350000000034925,0.0,1.0350000000034925,0.0
-1.6196666666583042,0.0,1.6196666666583042,0.0
-2.3300000000017462,0.0,2.3300000000017462,0.0
-2.3276666666679375,0.27012437725,2.0575422894179374,0.0
-2.126333333333605,2.126333333333605,0.0,0.15059359691639518
-2.344666666664125,2.344666666664125,0.0,1.3099451000858746
-2.99733333333279,2.99733333333279,0.0,0.37165246166721033
-4.261000000002241,4.261000000002241,0.0,5.734782200247761
-3.839333333333343,3.839333333333343,0.0,2.6359834499166563
-4.800333333329036,4.66127673725,0.13905659607903598,0.0
-2.5046666666639794,1.4687664845,1.0359001821639795,0.0
-2.5460000000057335,0.0,2.5460000000057335,0.0
-2.9073333333326445,0.0,2.9073333333326445,0.0
-3.307666666667501,0.0,3.307666666667501,0.0
-4.423666666669305,0.0,4.423666666669305,0.0
-6.2409999999945285,0.0,6.2409999999945285,0.0
-4.726666666669189,0.0,4.726666666669189,0.0
-5.51866666667047,0.0,5.51866666667047,0.0
-3.9680000000007567,0.0,3.9680000000007567,0.0
-2.6739999999954307,0.0,2.6739999999954307,0.0
-1.340666666674224,0.0,1.340666666674224,0.0
-1.247333333329152,0.0,1.247333333329152,0.0
-1.0156666666662204,0.0,1.0156666666662204,0.0
-1.097666666668374,0.0,1.097666666668374,0.0
-1.2243333333281043,0.0,1.2243333333281043,0.0
-1.2289999999993597,0.0,1.2289999999993597,0.0
-2.070333333336748,0.0,2.070333333336748,0.0
-1.931333333333896,0.61614853125,1.315184802083896,0.0
-2.5636666666723613,2.5636666666723613,0.0,0.9212084980776387
-4.245666666662146,2.28063419675,1.965032469912146,0.0
-4.553666666663048,1.37494893725,3.178717729413048,0.0
-6.475666666668985,6.475666666668985,0.0,4.301171884831016
-5.528666666661593,5.528666666661593,0.0,3.8999357998384063
-3.756666666668025,3.756666666668025,0.0,2.733831303581975
-2.263666666669451,1.037246364,1.226420302669451,0.0
-1.8483333333315386,0.0,1.8483333333315386,0.0
-2.9693333333379996,0.0,2.9693333333379996,0.0
-3.2150000000001455,0.0,3.2150000000001455,0.0
-6.992999999998574,0.0,6.992999999998574,0.0
-4.328666666668141,0.0,4.328666666668141,0.0
-4.1353333333281626,0.0,4.1353333333281626,0.0
-4.350333333331946,0.0,4.350333333331946,0.0
-3.615666666668403,0.0,3.615666666668403,0.0
-2.3346666666693636,0.0,2.3346666666693636,0.0
-1.506999999997788,0.0,1.506999999997788,0.0
-1.7176666666709934,0.0,1.7176666666709934,0.0
-1.667666666668083,0.0,1.667666666668083,0.0
-1.254000000000815,0.0,1.254000000000815,0.0
-1.442333333332499,0.0,1.442333333332499,0.0
-1.2353333333267074,0.0,1.2353333333267074,0.0
-1.8030000000035216,0.0,1.8030000000035216,0.0
-1.9663333333301125,0.314438936,1.6518943973301126,0.0
-3.715666666670586,2.70020844275,1.0154582239205858,0.0
-2.6036666666623205,0.8637170237499999,1.7399496429123205,0.0
-3.779000000005908,1.39147678775,2.387523212255908,0.0
-4.195999999996275,4.195999999996275,0.0,6.804394212503723
-3.0579999999972642,3.0579999999972642,0.0,6.582112650002735
-3.4076666666696838,3.4076666666696838,0.0,3.3020859178303166
-4.798999999995431,0.9947186795,3.8042813204954307,0.0
-2.6793333333371265,0.0,2.6793333333371265,0.0
-3.521999999997206,0.0,3.521999999997206,0.0
-5.21200000000681,0.0,5.21200000000681,0.0
-5.101666666661913,0.0,5.101666666661913,0.0
-4.793000000005122,0.0,4.793000000005122,0.0
-4.620333333328745,0.0,4.620333333328745,0.0
-4.675999999999476,0.0,4.675999999999476,0.0
-4.434333333338145,0.0,4.434333333338145,0.0
-2.3643333333311602,0.0,2.3643333333311602,0.0
-1.5976666666647361,0.0,1.5976666666647361,0.0
-1.3330000000023574,0.0,1.3330000000023574,0.0
-1.126333333329967,0.0,1.126333333329967,0.0
-1.2773333333352639,0.0,1.2773333333352639,0.0
-1.3443333333343617,0.0,1.3443333333343617,0.0
