demand_electricity,pv,import,export_pv
-0.0,0.0,0.6498875107608741,0.0
-0.0,0.0,0.8124125025598915,0.0
-0.0,0.0,0.7665700325949365,0.0
-0.0,0.0,1.260710032596362,0.0
-0.0,0.0,1.2709419670271018,0.0
-0.0,0.0,1.368959169227892,0.0
-0.0,0.0,1.2018735736218513,0.0
-0.0,0.0,0.9973888413896203,0.0
-0.0,0.0,0.713889376919833,0.0
-0.0,0.0,0.42242797801882265,0.0
-0.0,0.0,0.3283465791175331,0.0
-0.0,0.0,0.2781851802177698,0.0
-0.0,0.0,0.2870051802169473,0.0
-0.0,0.0,0.2649251802170329,0.0
-0.0,0.0,0.3033932457846458,0.0
-0.0,0.0,0.39587357362092007,0.0
-0.0,0.0,0.6726077703266129,0.0
-0.0,0.0,0.4407246052789587,0.0
-0.0,0.0,0.4249291825450831,0.0
