demand_heat,district_heating_industry
-8.921,8.921
-10.374,10.374
-42.136,42.136
-0.999,0.999
-0.183,0.183
-0.003,0.003
-1.0,1.0
0.0,0.0
-0.87,0.87
-1.837,1.837
-0.333,0.333
-50.804,50.804
-12.249,12.249
-22.735,22.735
-12.55,12.55
-10.712,10.712
-8.684,8.684
-17.563,17.563
-21.328,21.328
-10.127,10.127
-10.023,10.023
-7.247,7.247
-34.443,34.443
-11.809,11.809
-7.03,7.03
-15.04,15.04
-9.351,9.351
-0.967,0.967
-1.295,1.295
-0.167,0.167
0.0,0.0
-1.0,1.0
-0.02,0.02
0.0,0.0
-10.0,10.0
-40.428,40.428
-13.496,13.496
-13.328,13.328
-10.784,10.784
-7.274,7.274
-43.801,43.801
-7.448,7.448
-2.947,2.947
-21.985,21.985
-18.05,18.05
-3.575,3.575
-19.11,19.11
-9.504,9.504
-5.678,5.678
-5.764,5.764
-6.643,6.643
-1.707,1.707
-0.167,0.167
0.0,0.0
0.0,0.0
-1.0,1.0
0.0,0.0
0.0,0.0
-1.216,1.216
-24.965,24.965
-7.705,7.705
-23.4,23.4
-31.968,31.968
-5.502,5.502
-9.163,9.163
-7.511,7.511
-8.688,8.688
-7.11,7.11
-6.944,6.944
-5.19,5.19
-6.328,6.328
-3.762,3.762
-7.136,7.136
-13.426,13.426
-12.846,12.846
-1.05,1.05
-0.853,0.853
-0.187,0.187
-0.003,0.003
0.0,0.0
-1.0,1.0
0.0,0.0
0.0,0.0
-25.512,25.512
-26.188,26.188
-23.635,23.635
-37.027,37.027
-6.011,6.011
-3.151,3.151
-60.061,60.061
-3.744,3.744
-19.04,19.04
-6.794,6.794
-3.693,3.693
-16.851,16.851
-6.311,6.311
-9.415,9.415
-3.409,3.409
-6.372,6.372
-0.301,0.301
-0.505,0.505
-0.073,0.073
-1.0,1.0
0.0,0.0
-0.833,0.833
-0.167,0.167
-0.08,0.08
-45.696,45.696
-8.035,8.035
-28.511,28.511
-9.656,9.656
-15.257,15.257
-10.76,10.76
-11.195,11.195
-11.456,11.456
-15.472,15.472
-18.272,18.272
-11.082,11.082
-10.491,10.491
-5.399,5.399
-16.017,16.017
-9.992,9.992
-9.093,9.093
-1.022,1.022
-0.129,0.129
-1.0,1.0
0.0,0.0
-0.02,0.02
-1.0,1.0
0.0,0.0
-2.007,2.007
-41.977,41.977
-16.648,16.648
-18.889,18.889
-9.834,9.834
-3.398,3.398
-3.981,3.981
-19.43,19.43
-11.843,11.843
-8.154,8.154
-13.885,13.885
-8.938,8.938
-3.728,3.728
-5.185,5.185
-17.423,17.423
-12.766,12.766
-7.299,7.299
-1.369,1.369
-0.01,0.01
-0.833,0.833
-0.167,0.167
-0.071,0.071
-1.056,1.056
-0.056,0.056
-1.056,1.056
-10.258,10.258
-36.485,36.485
-8.497,8.497
-10.718,10.718
-19.152,19.152
-12.762,12.762
-7.659,7.659
-19.962,19.962
-13.709,13.709
-6.923,6.923
-7.531,7.531
-8.582,8.582
-9.297,9.297
-4.858,4.858
-8.512,8.512
-9.346,9.346
-1.565,1.565
-0.901,0.901
-0.167,0.167
0.0,0.0
-1.0,1.0
-0.223,0.223
-1.618,1.618
-1.385,1.385
-29.076,29.076
-14.819,14.819
-7.361,7.361
-9.778,9.778
-7.326,7.326
-5.271,5.271
-7.098,7.098
-31.549,31.549
-8.414,8.414
-4.82,4.82
-13.639,13.639
-15.419,15.419
-6.076,6.076
-10.402,10.402
-23.305,23.305
-21.384,21.384
-1.836,1.836
-0.003,0.003
-1.242,1.242
-0.167,0.167
0.0,0.0
-1.0,1.0
0.0,0.0
-1.0,1.0
-17.323,17.323
-13.222,13.222
-12.576,12.576
-19.545,19.545
-11.421,11.421
-2.414,2.414
-10.784,10.784
-5.682,5.682
-5.324,5.324
-6.188,6.188
-2.693,2.693
-11.348,11.348
-15.367,15.367
-9.205,9.205
-9.039,9.039
-7.483,7.483
-1.808,1.808
-0.135,0.135
-0.86,0.86
-0.167,0.167
-0.833,0.833
-0.187,0.187
-0.833,0.833
-3.0,3.0
-22.131,22.131
-13.074,13.074
-6.605,6.605
-29.669,29.669
-37.597,37.597
-10.215,10.215
-6.934,6.934
-19.224,19.224
-7.075,7.075
-7.378,7.378
-15.768,15.768
-7.515,7.515
-27.05,27.05
-14.072,14.072
-24.226,24.226
-10.575,10.575
-1.325,1.325
-1.093,1.093
-0.013,0.013
-0.849,0.849
-0.229,0.229
-1.0,1.0
-0.159,0.159
-13.036,13.036
-69.079,69.079
-36.573,36.573
-27.62,27.62
-10.508,10.508
-5.071,5.071
-32.119,32.119
-17.076,17.076
-10.984,10.984
-4.487,4.487
-8.558,8.558
-8.473,8.473
-11.862,11.862
-13.834,13.834
-9.154,9.154
-43.377,43.377
-40.451,40.451
-1.423,1.423
-0.876,0.876
-0.173,0.173
0.0,0.0
-1.0,1.0
-9.102,9.102
-10.199,10.199
-10.186,10.186
-10.109,10.109
-56.69,56.69
-18.417,18.417
-7.367,7.367
-8.802,8.802
-15.257,15.257
-20.116,20.116
-4.873,4.873
-17.054,17.054
-3.567,3.567
-5.938,5.938
-25.229,25.229
-14.641,14.641
-14.411,14.411
-16.501,16.501
-7.857,7.857
-0.465,0.465
-1.523,1.523
-0.175,0.175
-1.003,1.003
0.0,0.0
-1.138,1.138
-1.077,1.077
-0.831,0.831
-30.358,30.358
-22.61,22.61
-30.358,30.358
-30.604,30.604
-23.924,23.924
-17.688,17.688
-8.702,8.702
-7.137,7.137
-5.246,5.246
-12.964,12.964
-16.885,16.885
-6.665,6.665
-22.331,22.331
-8.517,8.517
-13.65,13.65
-26.894,26.894
-2.993,2.993
-0.186,0.186
-0.833,0.833
-0.167,0.167
-0.02,0.02
-1.934,1.934
-3.253,3.253
-3.24,3.24
-13.893,13.893
-14.038,14.038
-16.247,16.247
-18.076,18.076
-6.343,6.343
-6.972,6.972
-13.225,13.225
-13.441,13.441
-11.201,11.201
-20.829,20.829
-9.242,9.242
-57.233,57.233
-18.564,18.564
-14.294,14.294
-11.594,11.594
-14.636,14.636
-0.904,0.904
-1.014,1.014
-0.502,0.502
-0.056,0.056
-0.833,0.833
-0.167,0.167
-0.833,0.833
-0.718,0.718
-21.697,21.697
-41.116,41.116
-14.155,14.155
-13.318,13.318
-15.307,15.307
-50.275,50.275
-15.588,15.588
-15.599,15.599
-19.055,19.055
-8.251,8.251
-15.407,15.407
-21.151,21.151
-12.226,12.226
-18.76,18.76
-20.701,20.701
-9.969,9.969
-0.827,0.827
-0.84,0.84
-0.167,0.167
0.0,0.0
-1.0,1.0
0.0,0.0
-0.833,0.833
-6.328,6.328
-12.909,12.909
-18.61,18.61
-12.659,12.659
-11.412,11.412
-15.402,15.402
-6.205,6.205
-5.919,5.919
-18.706,18.706
-3.173,3.173
-11.133,11.133
-15.721,15.721
-8.328,8.328
-41.439,41.439
-12.029,12.029
-13.816,13.816
-33.407,33.407
-4.164,4.164
-1.056,1.056
-0.017,0.017
-0.837,0.837
-0.2,0.2
-0.007,0.007
-1.0,1.0
-0.381,0.381
-39.806,39.806
-15.016,15.016
-8.267,8.267
-36.952,36.952
-14.498,14.498
-7.848,7.848
-4.487,4.487
-7.83,7.83
-9.952,9.952
-9.508,9.508
-13.027,13.027
-26.957,26.957
-20.284,20.284
-11.191,11.191
-3.902,3.902
-9.958,9.958
-1.248,1.248
-0.896,0.896
-0.196,0.196
0.0,0.0
-1.414,1.414
-0.454,0.454
-1.455,1.455
-0.686,0.686
-40.053,40.053
-20.093,20.093
-11.837,11.837
-6.534,6.534
-9.925,9.925
-6.681,6.681
-14.425,14.425
-18.069,18.069
-7.689,7.689
-6.128,6.128
-7.99,7.99
-2.584,2.584
-5.494,5.494
-11.24,11.24
-11.047,11.047
-9.347,9.347
-1.492,1.492
-0.566,0.566
-0.007,0.007
-1.0,1.0
0.0,0.0
-0.833,0.833
-0.167,0.167
-11.931,11.931
-48.224,48.224
-9.528,9.528
-33.94,33.94
-14.204,14.204
-3.627,3.627
-44.393,44.393
-6.526,6.526
-16.054,16.054
-11.222,11.222
-7.052,7.052
-2.294,2.294
-2.611,2.611
-10.789,10.789
-9.358,9.358
-3.409,3.409
-6.761,6.761
-0.607,0.607
-0.266,0.266
-0.833,0.833
-0.167,0.167
-0.833,0.833
-1.647,1.647
-1.615,1.615
-2.913,2.913
-37.597,37.597
-14.829,14.829
-9.981,9.981
-14.681,14.681
-14.013,14.013
-8.757,8.757
-8.375,8.375
-6.801,6.801
-2.885,2.885
-2.469,2.469
-16.244,16.244
-50.125,50.125
-15.511,15.511
-14.208,14.208
-4.137,4.137
-18.016,18.016
-1.893,1.893
-0.23,0.23
0.0,0.0
0.0,0.0
-4.227,4.227
-3.869,3.869
-4.535,4.535
-3.869,3.869
-37.879,37.879
-13.386,13.386
-3.778,3.778
-14.219,14.219
-9.717,9.717
-11.015,11.015
-6.003,6.003
-13.35,13.35
-12.88,12.88
-18.129,18.129
-15.06,15.06
-8.326,8.326
-14.7,14.7
-2.028,2.028
-13.245,13.245
-11.223,11.223
-1.506,1.506
-0.347,0.347
-0.017,0.017
-0.003,0.003
-0.833,0.833
-0.167,0.167
-0.85,0.85
-88.175,88.175
-11.331,11.331
-8.468,8.468
-6.355,6.355
-9.567,9.567
-13.716,13.716
-6.854,6.854
-34.07,34.07
-6.022,6.022
-17.737,17.737
-18.515,18.515
-0.632,0.632
-13.718,13.718
-10.166,10.166
-5.432,5.432
-4.655,4.655
-1.862,1.862
-0.023,0.023
-0.296,0.296
-0.333,0.333
-0.667,0.667
-0.333,0.333
-1.743,1.743
-1.615,1.615
-2.734,2.734
-30.582,30.582
-20.109,20.109
-11.312,11.312
-8.4,8.4
-18.244,18.244
-9.646,9.646
-7.269,7.269
-9.765,9.765
-1.511,1.511
-3.624,3.624
-16.66,16.66
-23.36,23.36
-41.342,41.342
-8.266,8.266
-10.71,10.71
-13.485,13.485
-6.68,6.68
-0.369,0.369
0.0,0.0
0.0,0.0
-2.801,2.801
-4.369,4.369
-4.035,4.035
-4.369,4.369
-36.728,36.728
-13.908,13.908
-4.437,4.437
-13.795,13.795
-8.743,8.743
-8.338,8.338
-9.396,9.396
-10.387,10.387
-10.852,10.852
-15.558,15.558
-23.924,23.924
-8.201,8.201
-13.146,13.146
-3.825,3.825
-8.284,8.284
-12.886,12.886
-4.815,4.815
-0.496,0.496
-0.007,0.007
-0.013,0.013
-0.333,0.333
-0.667,0.667
-0.34,0.34
-86.188,86.188
-8.86,8.86
-10.856,10.856
-8.418,8.418
-5.582,5.582
-17.191,17.191
-4.912,4.912
-20.65,20.65
-22.33,22.33
-8.889,8.889
-26.668,26.668
-1.346,1.346
-6.92,6.92
-14.07,14.07
-7.325,7.325
-3.831,3.831
-3.737,3.737
-0.013,0.013
-0.833,0.833
-0.167,0.167
-2.276,2.276
-3.651,3.651
-4.463,4.463
-4.296,4.296
-33.277,33.277
-27.806,27.806
-28.229,28.229
-19.415,19.415
-7.29,7.29
-12.947,12.947
-11.089,11.089
-1.998,1.998
-4.367,4.367
-11.67,11.67
-12.184,12.184
-7.386,7.386
-4.597,4.597
-14.843,14.843
-10.412,10.412
-3.963,3.963
-1.45,1.45
-0.452,0.452
-1.0,1.0
-0.869,0.869
-5.9,5.9
-7.014,7.014
-7.014,7.014
-6.847,6.847
-49.315,49.315
-18.686,18.686
-29.403,29.403
-15.278,15.278
-12.753,12.753
-4.94,4.94
-11.337,11.337
-13.564,13.564
-17.705,17.705
-13.382,13.382
-7.582,7.582
-6.345,6.345
-7.492,7.492
-6.717,6.717
-10.186,10.186
-6.945,6.945
-0.707,0.707
-1.444,1.444
-0.167,0.167
-1.0,1.0
-0.833,0.833
-2.803,2.803
-7.327,7.327
-7.348,7.348
-24.814,24.814
-6.596,6.596
-17.86,17.86
-9.101,9.101
-13.567,13.567
-12.167,12.167
-5.724,5.724
-9.672,9.672
-3.773,3.773
-2.909,2.909
-5.24,5.24
-15.387,15.387
-9.764,9.764
-11.325,11.325
-11.298,11.298
-5.526,5.526
-0.661,0.661
-2.096,2.096
-1.13,1.13
-0.167,0.167
-6.779,6.779
-7.22,7.22
-7.308,7.308
-6.471,6.471
-57.463,57.463
-22.028,22.028
-19.572,19.572
-7.047,7.047
-7.784,7.784
-2.555,2.555
-31.726,31.726
-16.231,16.231
-26.73,26.73
-4.393,4.393
-6.433,6.433
-6.334,6.334
-18.263,18.263
-8.78,8.78
-6.319,6.319
-7.177,7.177
-0.816,0.816
-0.203,0.203
-0.261,0.261
-0.833,0.833
-0.167,0.167
-0.018,0.018
-0.004,0.004
-0.851,0.851
-20.223,20.223
-10.442,10.442
-16.596,16.596
-6.234,6.234
-11.66,11.66
-4.983,4.983
-5.809,5.809
-9.05,9.05
-7.043,7.043
-9.952,9.952
-17.662,17.662
-3.817,3.817
-0.157,0.157
-9.264,9.264
-12.586,12.586
-7.103,7.103
-0.271,0.271
-0.1,0.1
0.0,0.0
0.0,0.0
0.0,0.0
-1.472,1.472
-3.277,3.277
-4.199,4.199
-15.127,15.127
-10.864,10.864
-19.394,19.394
-2.876,2.876
-8.373,8.373
-52.918,52.918
-33.897,33.897
-4.827,4.827
-0.195,0.195
-0.414,0.414
-0.471,0.471
-0.549,0.549
-0.539,0.539
-0.785,0.785
-0.442,0.442
-0.21,0.21
-0.268,0.268
-0.007,0.007
-0.018,0.018
-0.004,0.004
-1.683,1.683
-1.841,1.841
-1.841,1.841
-1.966,1.966
-83.975,83.975
-3.035,3.035
-12.799,12.799
-6.386,6.386
-15.564,15.564
-5.608,5.608
-2.038,2.038
-3.023,3.023
-0.879,0.879
-0.551,0.551
-0.551,0.551
-0.551,0.551
-1.018,1.018
-0.744,0.744
-0.337,0.337
-0.177,0.177
-0.266,0.266
-0.009,0.009
-0.005,0.005
-0.005,0.005
-2.768,2.768
-2.97,2.97
-2.97,2.97
-3.202,3.202
-23.186,23.186
-9.766,9.766
-8.997,8.997
-8.737,8.737
-4.234,4.234
-4.879,4.879
-1.298,1.298
-0.995,0.995
-0.004,0.004
-0.139,0.139
-0.61,0.61
-0.207,0.207
-3.231,3.231
-1.573,1.573
-0.15,0.15
-0.321,0.321
-0.096,0.096
-0.011,0.011
0.0,0.0
-0.021,0.021
-0.947,0.947
-1.033,1.033
-1.033,1.033
-1.176,1.176
-27.766,27.766
-8.88,8.88
-4.916,4.916
-9.898,9.898
-5.198,5.198
-7.391,7.391
-3.596,3.596
-0.499,0.499
-0.146,0.146
-2.131,2.131
-0.795,0.795
-0.249,0.249
-1.034,1.034
-1.012,1.012
-0.734,0.734
-0.378,0.378
-0.128,0.128
0.0,0.0
0.0,0.0
0.0,0.0
-0.021,0.021
0.0,0.0
0.0,0.0
-0.021,0.021
-23.113,23.113
-3.448,3.448
-21.017,21.017
-9.099,9.099
-5.991,5.991
-0.896,0.896
-0.72,0.72
-0.406,0.406
-0.021,0.021
-0.73,0.73
-0.574,0.574
-0.107,0.107
-0.385,0.385
-1.098,1.098
-1.34,1.34
-0.021,0.021
-0.15,0.15
-0.021,0.021
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.021,0.021
0.0,0.0
-17.445,17.445
-43.034,43.034
-21.411,21.411
-4.316,4.316
-2.979,2.979
-0.456,0.456
-1.147,1.147
-6.59,6.59
-0.92,0.92
-0.121,0.121
-0.378,0.378
-0.175,0.175
-0.239,0.239
-1.25,1.25
-0.435,0.435
-1.167,1.167
-0.175,0.175
-0.021,0.021
0.0,0.0
0.0,0.0
-2.175,2.175
-2.35,2.35
-2.371,2.371
-2.35,2.35
-98.047,98.047
-4.587,4.587
-9.158,9.158
-2.841,2.841
-1.434,1.434
-0.873,0.873
-0.705,0.705
-1.076,1.076
-0.121,0.121
-0.62,0.62
-1.029,1.029
-0.356,0.356
-0.58,0.58
-1.107,1.107
-2.012,2.012
-0.746,0.746
-0.701,0.701
-0.559,0.559
-0.121,0.121
-0.004,0.004
-2.195,2.195
-2.437,2.437
-2.394,2.394
-2.394,2.394
-22.137,22.137
-3.003,3.003
-5.314,5.314
-4.728,4.728
-21.708,21.708
-6.778,6.778
-2.034,2.034
-0.509,0.509
-0.085,0.085
-0.071,0.071
-0.392,0.392
-1.378,1.378
-4.3,4.3
-3.521,3.521
-2.934,2.934
-2.946,2.946
-0.206,0.206
0.0,0.0
-0.018,0.018
-0.025,0.025
-0.303,0.303
-1.061,1.061
0.0,0.0
0.0,0.0
-12.554,12.554
-7.436,7.436
-4.627,4.627
-45.787,45.787
-0.985,0.985
-0.249,0.249
-0.242,0.242
-0.562,0.562
-1.088,1.088
-1.03,1.03
-1.08,1.08
-1.066,1.066
-1.344,1.344
-7.187,7.187
-2.812,2.812
-11.194,11.194
-0.922,0.922
0.0,0.0
-0.053,0.053
-0.013,0.013
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-16.511,16.511
-22.573,22.573
-7.03,7.03
-9.363,9.363
-2.819,2.819
-41.766,41.766
-19.6,19.6
-1.963,1.963
-0.064,0.064
-1.164,1.164
-0.441,0.441
-3.549,3.549
-2.855,2.855
-1.93,1.93
-4.501,4.501
-3.652,3.652
-0.311,0.311
-0.008,0.008
0.0,0.0
0.0,0.0
-0.018,0.018
-0.004,0.004
-3.673,3.673
-3.978,3.978
-26.117,26.117
-5.107,5.107
-1.319,1.319
-1.384,1.384
-0.623,0.623
-0.64,0.64
-0.804,0.804
-0.487,0.487
-0.185,0.185
-0.107,0.107
-0.324,0.324
-0.811,0.811
-0.434,0.434
-0.445,0.445
-1.217,1.217
-0.373,0.373
-0.526,0.526
-0.011,0.011
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.174,0.174
-0.686,0.686
-0.843,0.843
-1.437,1.437
-1.547,1.547
-1.042,1.042
-0.875,0.875
-1.949,1.949
-2.116,2.116
-1.298,1.298
-0.363,0.363
-2.475,2.475
-2.56,2.56
-2.464,2.464
-1.881,1.881
-2.135,2.135
-4.547,4.547
-0.164,0.164
0.0,0.0
-0.018,0.018
-0.004,0.004
-0.021,0.021
0.0,0.0
-0.018,0.018
-0.004,0.004
-0.455,0.455
-1.127,1.127
-3.331,3.331
-1.237,1.237
-0.818,0.818
-0.924,0.924
-1.468,1.468
-0.466,0.466
-0.405,0.405
-0.388,0.388
-0.103,0.103
-0.192,0.192
-0.38,0.38
-1.596,1.596
-0.185,0.185
-0.018,0.018
-0.224,0.224
-0.053,0.053
-0.004,0.004
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.53,0.53
-0.867,0.867
-1.113,1.113
-0.714,0.714
-1.258,1.258
-0.512,0.512
-1.041,1.041
-2.595,2.595
-0.586,0.586
-0.217,0.217
-0.874,0.874
-0.945,0.945
-1.574,1.574
-1.315,1.315
-1.645,1.645
-5.338,5.338
-0.366,0.366
-0.014,0.014
-0.064,0.064
0.0,0.0
0.0,0.0
0.0,0.0
-0.146,0.146
-0.135,0.135
-0.359,0.359
-0.97,0.97
-0.963,0.963
-4.742,4.742
-1.881,1.881
-1.041,1.041
-0.998,0.998
-1.126,1.126
-0.075,0.075
-0.526,0.526
-0.863,0.863
-0.526,0.526
-0.519,0.519
-1.112,1.112
-0.789,0.789
-0.309,0.309
-0.238,0.238
-0.004,0.004
0.0,0.0
-0.018,0.018
-0.025,0.025
0.0,0.0
0.0,0.0
-0.16,0.16
-0.749,0.749
-1.026,1.026
-1.637,1.637
-0.522,0.522
-0.604,0.604
-0.387,0.387
-0.781,0.781
-2.202,2.202
-1.889,1.889
-0.504,0.504
-0.643,0.643
-0.426,0.426
-0.266,0.266
-0.849,0.849
-2.38,2.38
-0.543,0.543
-0.334,0.334
-0.096,0.096
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.17,0.17
-0.107,0.107
-0.774,0.774
-1.069,1.069
-2.244,2.244
-1.15,1.15
-1.583,1.583
-0.476,0.476
-0.604,0.604
-1.445,1.445
-0.153,0.153
-0.611,0.611
-3.624,3.624
-1.274,1.274
-0.962,0.962
-0.845,0.845
-0.412,0.412
-0.643,0.643
-0.373,0.373
-0.057,0.057
0.0,0.0
-0.021,0.021
0.0,0.0
-0.035,0.035
-0.177,0.177
-0.16,0.16
-1.111,1.111
-0.88,0.88
-1.296,1.296
-1.335,1.335
-0.962,0.962
-0.838,0.838
-1.203,1.203
-0.657,0.657
-0.319,0.319
-0.401,0.401
-0.419,0.419
-0.561,0.561
-1.317,1.317
-0.962,0.962
-1.522,1.522
-1.278,1.278
-0.259,0.259
-0.004,0.004
-0.035,0.035
-0.007,0.007
-0.124,0.124
-0.025,0.025
-0.213,0.213
-4.184,4.184
-1.234,1.234
-0.727,0.727
-1.125,1.125
-0.912,0.912
-0.33,0.33
-0.248,0.248
-0.788,0.788
-0.798,0.798
-0.713,0.713
-0.202,0.202
-1.731,1.731
-1.132,1.132
-0.727,0.727
-1.256,1.256
-1.185,1.185
-0.766,0.766
-0.138,0.138
-0.177,0.177
-0.035,0.035
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.475,0.475
-1.177,1.177
-3.359,3.359
-2.515,2.515
-1.216,1.216
-2.1,2.1
-5.32,5.32
-1.908,1.908
-2.188,2.188
-0.784,0.784
-0.192,0.192
-0.645,0.645
-0.599,0.599
-0.567,0.567
-0.528,0.528
-0.326,0.326
-0.223,0.223
-0.174,0.174
-0.004,0.004
-0.16,0.16
-0.032,0.032
0.0,0.0
0.0,0.0
0.0,0.0
-0.319,0.319
-0.723,0.723
-0.837,0.837
-3.063,3.063
-1.287,1.287
-0.943,0.943
-1.663,1.663
-1.436,1.436
-0.128,0.128
-0.514,0.514
-0.223,0.223
-0.429,0.429
-0.411,0.411
-0.723,0.723
-0.369,0.369
-0.461,0.461
-0.128,0.128
-0.106,0.106
0.0,0.0
0.0,0.0
-0.021,0.021
0.0,0.0
-0.17,0.17
0.0,0.0
-0.493,0.493
-0.574,0.574
-1.701,1.701
-0.535,0.535
-0.812,0.812
-0.365,0.365
-1.067,1.067
-0.702,0.702
-0.429,0.429
-1.46,1.46
-0.564,0.564
-0.308,0.308
-0.344,0.344
-1.772,1.772
-2.003,2.003
-1.304,1.304
-0.361,0.361
-0.025,0.025
-0.131,0.131
0.0,0.0
0.0,0.0
0.0,0.0
-0.17,0.17
-0.021,0.021
-0.471,0.471
-1.438,1.438
-1.505,1.505
-0.79,0.79
-0.655,0.655
-1.75,1.75
-0.779,0.779
-1.863,1.863
-0.556,0.556
-5.517,5.517
-0.453,0.453
-0.113,0.113
-0.45,0.45
-1.112,1.112
-0.542,0.542
-0.683,0.683
-0.347,0.347
-0.17,0.17
-0.018,0.018
-0.004,0.004
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.496,0.496
-1.126,1.126
-1.494,1.494
-1.926,1.926
-0.549,0.549
-0.269,0.269
-1.019,1.019
-0.343,0.343
-0.085,0.085
-0.166,0.166
-0.085,0.085
-0.8,0.8
-0.442,0.442
-0.634,0.634
-0.379,0.379
-0.336,0.336
-0.117,0.117
-0.46,0.46
0.0,0.0
0.0,0.0
-0.154,0.154
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.168,0.168
-0.015,0.015
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-1.957,1.957
-1.684,1.684
-0.838,0.838
-3.402,3.402
-2.122,2.122
-1.383,1.383
-0.99,0.99
-0.813,0.813
-3.929,3.929
-3.214,3.214
-0.661,0.661
-1.153,1.153
-1.068,1.068
-0.69,0.69
-0.078,0.078
-0.173,0.173
-0.166,0.166
-0.021,0.021
-0.194,0.194
-0.039,0.039
0.0,0.0
-0.833,0.833
-0.167,0.167
-0.354,0.354
-0.548,0.548
-3.019,3.019
-2.195,2.195
-1.283,1.283
-0.919,0.919
-0.781,0.781
-0.643,0.643
-4.076,4.076
-1.55,1.55
-0.428,0.428
-0.269,0.269
-1.181,1.181
-1.364,1.364
-0.474,0.474
-0.201,0.201
-0.191,0.191
-0.028,0.028
0.0,0.0
-1.0,1.0
-1.063,1.063
-0.23,0.23
-0.004,0.004
0.0,0.0
-0.392,0.392
-0.975,0.975
-1.057,1.057
-0.905,0.905
-0.562,0.562
-0.428,0.428
-0.608,0.608
-0.594,0.594
-0.346,0.346
-0.102,0.102
-0.307,0.307
-1.382,1.382
-1.625,1.625
-0.905,0.905
-0.35,0.35
-0.53,0.53
-0.318,0.318
-0.035,0.035
-0.007,0.007
-0.021,0.021
0.0,0.0
0.0,0.0
-0.212,0.212
-4.336,4.336
-0.392,0.392
-0.908,0.908
-0.908,0.908
-0.816,0.816
-0.251,0.251
-0.646,0.646
-0.593,0.593
-0.47,0.47
-0.212,0.212
-1.417,1.417
-0.279,0.279
-0.353,0.353
-0.099,0.099
-1.395,1.395
-0.435,0.435
-0.562,0.562
-0.675,0.675
-0.124,0.124
-0.004,0.004
0.0,0.0
0.0,0.0
0.0,0.0
-0.021,0.021
-0.283,0.283
-0.403,0.403
-0.558,0.558
-2.098,2.098
-0.533,0.533
-0.466,0.466
-0.102,0.102
-0.381,0.381
-1.723,1.723
-2.155,2.155
-0.745,0.745
-0.773,0.773
-0.141,0.141
-0.251,0.251
-0.724,0.724
-0.328,0.328
-0.049,0.049
-0.576,0.576
-0.004,0.004
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.282,0.282
-0.918,0.918
-1.186,1.186
-0.639,0.639
-1.112,1.112
-0.462,0.462
-0.766,0.766
-1.348,1.348
-0.572,0.572
-0.205,0.205
-0.311,0.311
-0.053,0.053
-0.847,0.847
-0.402,0.402
-1.225,1.225
-0.251,0.251
-0.011,0.011
-0.233,0.233
0.0,0.0
-0.042,0.042
0.0,0.0
0.0,0.0
0.0,0.0
-0.191,0.191
-0.141,0.141
-0.642,0.642
-1.422,1.422
-1.609,1.609
-0.402,0.402
-0.413,0.413
-0.593,0.593
-0.931,0.931
-0.141,0.141
-0.113,0.113
-1.259,1.259
-0.346,0.346
-0.106,0.106
-0.095,0.095
-0.385,0.385
-3.432,3.432
-3.39,3.39
-0.45,0.45
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.021,0.021
-1.045,1.045
-0.22,0.22
-0.966,0.966
-1.16,1.16
-1.474,1.474
-1.266,1.266
-0.758,0.758
-0.67,0.67
-0.755,0.755
-1.002,1.002
-0.145,0.145
-0.19,0.19
-0.236,0.236
-0.039,0.039
-1.53,1.53
-1.259,1.259
-1.107,1.107
-1.008,1.008
-0.307,0.307
-2.521,2.521
-0.014,0.014
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.405,0.405
-0.832,0.832
-2.485,2.485
-1.1,1.1
-1.209,1.209
-0.465,0.465
-0.494,0.494
-0.13,0.13
-0.296,0.296
-0.62,0.62
-0.137,0.137
-0.049,0.049
-0.18,0.18
-1.456,1.456
-0.416,0.416
-0.659,0.659
-0.338,0.338
-0.063,0.063
0.0,0.0
0.0,0.0
-0.035,0.035
-0.007,0.007
0.0,0.0
0.0,0.0
-0.088,0.088
-0.62,0.62
-1.029,1.029
-0.881,0.881
-0.289,0.289
-0.779,0.779
-1.135,1.135
-0.976,0.976
-0.391,0.391
-0.134,0.134
-0.215,0.215
-0.324,0.324
-0.218,0.218
-0.733,0.733
-0.222,0.222
-0.73,0.73
-0.173,0.173
-0.028,0.028
0.0,0.0
-0.021,0.021
0.0,0.0
0.0,0.0
